,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,*Date of Status Change: Date of DISCO status if available; otherwise date of change/addition to file. ,,,"PRICE LIST - DIRECT
Effective November 8, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, Pricing  ,,,,,,,,Category,,,,,,,,Each: Dimensions & Weight,,,,,,Master Pack/Carton: Dimensions and Weight,,,,,,,Case: Dimensions and Weight,,,,,,,Pallet: Dimensions and Weight,,,,,,,,
Catalog Number,Ghost Sku/Product Code,"Status
",*Date of Status Change,Replacement SKU ,Brand,SBU ,Division ,Description,Industry List,45% Off (Irwin Only),Gold / P1,Platinum / P2, Surcharge , 45% Off + Surcharge (IRWIN Only) , Gold + Surcharge ,Platinum +  Surcharge,Category,Sub Category,"Application Tool
(for Fastening Products)","MOQ (Buy Multiples)
","Pack Qty
(for Fasteners)",MTO?            (Yes Or No),Country of Orgin ,Commodity Code,"Each
UPC Code","Each
Length (IN)","Each
Width (IN)","Each 
Height (IN)","Each
Gross Weight (LB)","Each 
Volume (CUB)","Master Pack
UPC Code","Master Pack 
Qty",Master Pack Length (IN),Master Pack Width (IN),Master Pack Height (IN),"Master Pack 
Gross Weight (LB)",Master Pack Volume (CUB),"Case 
UPC Code","Case 
Qty","Case 
DWHT20549,,ACTIVE,06/25/13,,DEWALT,HTS,1,DW SAW BLD 10X24 2PK,5.04,0,2.52,2.21,5%,0,2.65,2.33,METAL CUTTING,METAL CUTTING,,10,,NO,US,8202913000,76174205497,11.9,1.9,0.2,0.095,0.003,10076174205494,10,12,2.5,2.2,0.95,0.038,20076174205491,100,13.1,11.5,5.6,9.5,0.488,30076174205498,4500,42,30,45,427.5,32.813,-,-
DWHT20550,,ACTIVE,06/25/13,,DEWALT,HTS,1,DW SAW BLD 10X32 2PK,5.04,0,2.52,2.21,5%,0,2.65,2.33,METAL CUTTING,METAL CUTTING,,10,,NO,US,8202913000,76174205503,11.9,1.9,0.2,0.095,0.003,10076174205500,10,12,2.1,2.2,0.95,0.032,20076174205507,100,13,5.7,11.7,10.23,0.502,30076174205504,4500,42,30,45,454.5,32.813,-,-
DWHT20551,,ACTIVE,01/23/13,,DEWALT,HTS,1,DW SAW BLD 12X18 2PK,5.76,0,2.87,2.21,5%,0,3.02,2.33,METAL CUTTING,METAL CUTTING,,10,,NO,US,8202913000,76174205510,13.9,1.9,0.2,0.108,0.003,10076174205517,10,14.1,2.4,2.1,1.08,0.041,20076174205514,100,15.4,11.5,5.6,10.45,0.574,30076174205511,4500,42,30,46,513,33.542,-,-
DWHT20552,,ACTIVE,01/23/13,,DEWALT,HTS,1,DW SAW BLD 12X24 2PK,5.76,0,2.87,2.21,5%,0,3.02,2.33,METAL CUTTING,METAL CUTTING,,10,,NO,US,8202913000,76174205527,13.9,1.9,0.2,0.11,0.003,10076174205524,10,14.1,2.5,2.3,1.1,0.047,20076174205521,100,14.7,5.7,11.4,11,0.553,30076174205528,4500,42,30,46,495,33.542,-,-
DWHT20553,,ACTIVE,01/23/13,,DEWALT,HTS,1,DW SAW BLD 12X32 2PK,5.76,0,2.87,2.21,5%,0,3.02,2.33,METAL CUTTING,METAL CUTTING,,10,,NO,US,8202913000,76174205534,13.9,1.9,0.2,0.11,0.003,10076174205531,10,14.1,3,1.5,1.1,0.037,20076174205538,100,15.4,5.6,11.4,10.55,0.569,30076174205535,4500,42,30,46,474.75,33.542,-,-
DWHT20555,,ACTIVE,03/18/14,,DEWALT,HTS,1,"DW SAW BLD 10"" 3PK",7.22,0,3.6,3.42,5%,0,3.79,3.6,METAL CUTTING,METAL CUTTING,,5,,NO,US,8202913000,76174205558,11.9,1.9,0.3,0.128,0.004,10076174205555,5,13,2.1,1.5,0.64,0.024,20076174205552,30,12.9,6.3,4.9,4.44,0.23,30076174205559,2160,42,30,42,316.8,30.625,-,-
DWHT20558,,ACTIVE,01/23/13,,DEWALT,HTS,1,"DW SAW BLD 12"" 3PK",8.24,0,4.12,3.91,5%,0,4.33,4.11,METAL CUTTING,METAL CUTTING,,5,,NO,US,8202913000,76174205589,13.9,1.9,0.4,0.15,0.006,10076174205586,5,14.1,2.5,1.7,0.75,0.035,20076174205583,30,15,6.4,4.9,5.06,0.272,30076174205580,2160,42,30,49,351,35.729,-,-
DWHT33028,,ACTIVE,03/14/17,,DEWALT,HTS,1,9FT DEWALT MAG TAPE,6.18,0,3.08,2.93,5%,0,3.24,3.08,SHORT TAPES,"SHORT TAPE - 1/2""/13MM",,12,,NO,TH,9017800000,76174330281,4.6,3.5,1.1,0.22,0.01,10076174330288,12,8.5,5.7,4.1,2.65,0.115,20076174330285,48,17.5,6.1,9,11.17,0.556,70076174330280,2112,42,30,41,471.68,29.896,-,-
DWHT34036,,ACTIVE,09/12/13,,DEWALT,HTS,1,DW TAPE CD 100FT STEEL,30.48,0,15.23,14.47,5%,0,16,15.2,LONG TAPES,LONG TAPES,,4,,NO,TH,9017800000,76174340365,8,7.1,2.1,1.21,0.069,0,-,0,-,-,-,-,20076174767340,4,9.3,7.4,4.9,4.82,0.195,30076174767347,612,42,30,48,767.52,35,-,-
DWHT34039,,ACTIVE,10/07/16,,DEWALT,HTS,1,DW TAPE CD 100FT FIBERGLASS LONG,26.74,0,13.37,12.7,5%,0,14.04,13.34,LONG TAPES,LONG TAPES,,1,,NO,TH,9017800000,76174340396,10,7.2,2,1.6,0.083,10076174340393,2,10.5,8.1,4.4,3.2,0.217,20076174340390,8,17.9,8.5,11.2,13.61,0.986,40076174340394,224,42,30,50,385.4,36.458,-,-
DWHT34049,,ACTIVE,10/07/16,,DEWALT,HTS,1,DW TAPE CD 300FT FIBERGLASS LONG,47.34,0,23.66,22.48,5%,0,24.85,23.61,LONG TAPES,LONG TAPES,,2,,NO,TH,9017800000,76174340495,13.7,11.3,2,3.54,0.179,10076174340492,2,14.2,11.7,4.4,7.08,0.423,20076174340499,8,18.1,12.1,15.2,29.87,1.926,40076174340493,96,42,30,50,366.84,36.458,-,-
DWHT36105,,ACTIVE,02/10/16,,DEWALT,HTS,1,DW TAPE CD 16FT 1-1/8IN GEN 2,20.8,0,10.4,9.88,5%,0,10.92,10.38,SHORT TAPES,"SHORT TAPE - 1 1/8""/29MM",,4,,NO,TH,9017800000,76174361056,7.1,4.6,2.3,0.84,0.043,10076174361053,4,7.4,4.9,5.1,3.36,0.107,20076174361050,24,15.5,8.1,10.8,20.89,0.785,30076174361057,672,42,30,48,591.48,35,-,-
DWHT36235S,,ACTIVE,06/21/21,,DEWALT,HTS,1,DEWALT NEXT GEN TAPE 35FT,70.04,0,35.01,33.26,5%,0,36.77,34.93,SHORT TAPES,"SHORT TAPE - 1 1/4""/32MM",,4,,NO,US,9017800000,76174362350,7.5,4.5,2.7,1.955,0.053,0,-,0,-,-,-,-,20076174362354,4,11.6,5.4,8.1,7.82,0.294,30076174362351,340,42,30,46,691.7,33.542,-,-
DWHT42151,,ACTIVE,05/14/13,,DEWALT,HTS,1,"DEWALT PREMIUM I-BEAM 24"" NM",34.9,0,17.44,16.58,5%,0,18.32,17.41,LEVELS,LEVELS,,2,,NO,TH,9031808085,76174421514,24.1,1.3,2.7,1.81,0.049,0,-,0,-,-,-,-,20076174421518,2,25.5,3,3,3.62,0.133,30076174421515,450,42,30,50,726.75,36.458,-,-
DWHT42163,,ACTIVE,05/14/13,,DEWALT,HTS,1,"DEWALT PREMIUM I-BEAM 24"" M",43.78,0,21.88,20.79,5%,0,22.98,21.83,LEVELS,LEVELS,,2,,NO,TH,9031808085,76174421637,24.1,2.7,1.3,1.84,0.049,0,-,0,-,-,-,-,20076174421631,2,25.6,3.2,3,3.68,0.142,30076174421638,420,42,30,50,799.8,36.458,-,-
DWHT42166,,ACTIVE,05/14/13,,DEWALT,HTS,1,"DEWALT PREMIUM I-BEAM 48"" NM",48.98,0,24.48,23.26,5%,0,25.71,24.43,LEVELS,LEVELS,,2,,NO,TH,9031808085,76174421668,48.1,2.7,1.3,3.4,0.098,0,-,0,-,-,-,-,20076174421662,2,49.4,3.1,3,6.77,0.266,30076174421669,336,48,40,47,1174.4,52.222,-,-
DWHT42167,,ACTIVE,05/14/13,,DEWALT,HTS,1,DEWALT PREMIUM I-BEAM 48IN M,58.08,0,29.03,27.58,5%,0,30.49,28.96,LEVELS,LEVELS,,2,,NO,TH,9031808085,76174421675,48.1,2.7,1.3,3.43,0.098,0,-,0,-,-,-,-,20076174421679,2,49.4,3.2,3,6.86,0.274,30076174421676,336,48,40,47,1184.48,52.222,-,-
DWHT42169,,ACTIVE,05/14/13,,DEWALT,HTS,1,"DEWALT PREMIUM I-BEAM 72"" NM",80.54,0,40.26,38.25,5%,0,42.28,40.17,LEVELS,LEVELS,,1,,NO,TH,9031808085,76174421699,73,3,1.8,5.28,0.228,0,-,0,-,-,-,-,20076174421693,1,73,3,1.8,5.28,0.228,30076174421690,225,73,40,32,1220,54.074,-,-
DWHT42170,,ACTIVE,05/14/13,,DEWALT,HTS,1,"DEWALT 78"" MAGNETIC I-BEAM LEVEL",98.86,0,49.42,46.96,5%,0,51.9,49.31,LEVELS,LEVELS,,1,,NO,TH,9031808085,76174421705,79.5,3,1.8,5.87,0.248,0,-,0,-,-,-,-,20076174421709,1,79.5,3,1.8,5.87,0.248,30076174421706,210,79.5,40,29,1264.7,53.368,-,-
DWHT43003,,ACTIVE,04/18/12,,DEWALT,HTS,1,"DEWALT TORPEDO EXTRUDED 9""",35.52,0,17.76,16.87,5%,0,18.65,17.72,LEVELS,LEVELS,,4,,NO,TH,9031808085,76174430035,9.7,1.9,0.9,0.46,0.01,10076174430032,4,9.2,4,2.1,1.84,0.045,20076174430039,16,8.6,4.6,9.9,7.69,0.227,30076174430036,1728,42,30,46,821.88,33.542,-,-
DWHT43025,,ACTIVE,09/29/11,,DEWALT,HTS,1,"DEWALT 24"" MAGNETIC HEAVY DUTY",69.5,0,34.75,33,5%,0,36.49,34.66,LEVELS,LEVELS,,2,,NO,TH,9031808085,76174430257,24.2,3,1.5,2.38,0.063,0,-,0,-,-,-,-,20076174430251,2,25.6,3.8,3.3,4.76,0.186,30076174430258,308,42,30,51,760.04,37.188,-,-
DWHT43049,,ACTIVE,09/19/11,,DEWALT,HTS,1,DW LEVL 48BOX MAG,100.4,0,50.2,47.68,5%,0,52.71,50.07,LEVELS,LEVELS,,2,,NO,TH,9031808085,76174430493,48.1,3,1.5,4.1,0.125,0,-,0,-,-,-,-,20076174430497,2,49.2,3.2,3.7,8.2,0.337,30076174430494,264,48,40,46,1082.4,51.111,-,-
DWHT43079,,ACTIVE,09/19/11,,DEWALT,HTS,1,DEWALT LEVEL 78INCH BOX MAG,143.96,0,71.98,68.38,5%,0,75.58,71.8,LEVELS,LEVELS,,1,,NO,TH,9031808085,76174430790,78.5,3,2.1,6.47,0.286,0,-,0,-,-,-,-,20076174430794,1,78.5,3,2.1,6.47,0.286,30076174430791,216,48,40,50,1429.52,55.556,-,-
DWHT43172,,ACTIVE,09/19/11,,DEWALT,HTS,1,DEWALT LEVEL 72INCH BOX MAG,131.88,0,65.94,62.63,5%,0,69.24,65.77,LEVELS,LEVELS,,1,,NO,TH,9031808085,76174431728,72.8,3.2,2.1,5.67,0.283,0,-,0,-,-,-,-,20076174431722,1,72.8,3.2,2.1,5.67,0.283,30076174431729,210,72.8,40,37,1217.7,62.352,-,-
DWHT43224,,ACTIVE,10/18/11,,DEWALT,HTS,1,DEWALT LEVEL 24INCH BOX,61.78,0,30.88,29.33,5%,0,32.43,30.8,LEVELS,LEVELS,,2,,NO,TH,9031808085,76174432244,24.2,3,1.875,2.36,0.079,0,-,0,-,-,-,-,20076174432248,2,25.6,3.9,3.4,4.71,0.196,30076174432245,308,42,30,47,753.88,34.271,-,-
DWHT43248,,ACTIVE,09/19/11,,DEWALT,HTS,1,DW LEVL 48 BOX,92.68,0,46.34,44.01,5%,0,48.66,46.22,LEVELS,LEVELS,,2,,NO,TH,9031808085,76174432480,48.1,3,1.5,4.01,0.125,0,-,0,-,-,-,-,20076174432484,2,49.2,3.2,3.7,8.02,0.337,30076174432481,260,48,40,48,1074.6,53.333,-,-
DWHT46031,,ACTIVE,10/13/11,,DEWALT,HTS,1,DW  SQRE QUICK,19.28,0,9.63,9.16,5%,0,10.12,9.62,SQUARES,SQUARES,,3,,NO,CN,9017208080,76174460315,10.3,7.3,1,0.626,0.044,0,-,0,-,-,-,-,20076174460319,3,8.9,8.1,1.5,1.88,0.063,30076174460316,1395,42,30,48,900.27,35,-,-
DWHT46032,,ACTIVE,10/13/11,,DEWALT,HTS,1,DW 12 IN QUICK SQ,36.68,0,18.34,17.4,5%,0,19.26,18.28,SQUARES,SQUARES,,4,,NO,CN,9017208080,76174460322,12,12,1.1,1.33,0.092,0,-,0,-,-,-,-,20076174460326,4,13.24,13,2.2,5.32,0.219,30076174460323,456,42,30,47,633.48,34.271,-,-
DWHT47048L,,ACTIVE,08/15/13,,DEWALT,HTS,1,DW 8OZ RED CHK CC,2.52,0,1.25,1.2,5%,0,1.32,1.26,CHALK & REELS,CHALK & REELS,,12,,NO,CN,2509002000,76174470482,7.1,2.6,2.1,0.65,0.022,0,-,0,-,-,-,-,60076174470484,12,13.9,6.6,7.5,7.81,0.398,70076174470481,720,42,30,42,495,30.625,-,-
DWHT47049L,,ACTIVE,08/15/13,,DEWALT,HTS,1,DW 8OZ BLUE CHK CC,2.52,0,1.25,1.2,5%,0,1.32,1.26,CHALK & REELS,CHALK & REELS,,12,,NO,CN,2509002000,76174470499,7.1,2.6,2.1,0.64,0.022,0,-,0,-,-,-,-,60076174470491,12,13.9,6.6,7.5,7.71,0.398,70076174470498,720,42,30,42,487.88,30.625,-,-
DWHT47056L,,ACTIVE,09/11/13,,DEWALT,HTS,1,DW 8OZ BLACK CHK CC,2.52,0,1.25,1.2,5%,0,1.32,1.26,CHALK & REELS,CHALK & REELS,,12,,NO,CN,2509002000,76174470567,7.2,2.5,2.2,0.64,0.023,0,-,0,-,-,-,-,60076174470569,12,13.8,6.5,7.5,7.69,0.389,70076174470566,720,42,30,42,487.8,30.625,-,-
DWHT47057,,ACTIVE,06/02/11,,DEWALT,HTS,1,DEWALT 2.5 RED CHALK,11.6,0,5.8,5.51,5%,0,6.09,5.79,CHALK & REELS,CHALK & REELS,,6,,NO,CN,2509002000,76174470574,6,3.2,10.1,2.92,0.112,0,-,0,-,-,-,-,60076174470576,6,12.6,10.9,11.3,17.5,0.898,70076174470573,192,42,30,49,587.64,35.729,-,-
DWHT47058,,ACTIVE,06/02/11,,DEWALT,HTS,1,DWWALT 2.5 BLUE CHK,11.6,0,5.8,5.51,5%,0,6.09,5.79,CHALK & REELS,CHALK & REELS,,6,,NO,CN,2509002000,76174470581,6.1,3.4,10.1,2.92,0.121,0,-,0,-,-,-,-,60076174470583,6,12.5,10.9,11.3,17.51,0.891,30076174470582,192,42,30,49,587.64,35.729,-,-
DWHT47059,,ACTIVE,06/02/11,,DEWALT,HTS,1,DW CHLK 5LB RED,11.3,0,5.64,5.37,5%,0,5.93,5.64,CHALK & REELS,CHALK & REELS,,2,,NO,CN,2509002000,76174470598,7.5,4.1,12.1,5.94,0.215,0,-,0,-,-,-,-,20076174470592,2,9,8.3,13.2,11.87,0.571,30076174470599,90,42,30,45,561.6,32.813,-,-
DWHT47062,,ACTIVE,08/16/18,,DEWALT,HTS,1,DW CHLK 5LB BLUE,9.04,0,4.52,4.3,5%,0,4.75,4.52,CHALK & REELS,CHALK & REELS,,2,,NO,CN,2509002000,76174470628,7.5,4.1,12.1,5.88,0.215,0,-,0,-,-,-,-,20076174470622,2,9,8.3,13.2,11.76,0.571,30076174470629,90,42,30,45,556.2,32.813,-,-
DWHT47069L,,ACTIVE,09/11/13,,DEWALT,HTS,1,DW 8OZ RED PM CHK CC,4.88,0,2.43,2.31,5%,0,2.56,2.43,CHALK & REELS,CHALK & REELS,,12,,NO,CN,2509002000,76174470697,7.12,2.62,2,0.64,0.022,0,-,0,-,-,-,-,60076174470699,12,13.8,6.5,7.5,7.68,0.389,70076174470696,720,42,30,42,487.8,30.625,-,-
DWHT47076L,,ACTIVE,09/11/13,,DEWALT,HTS,1,DW 8OZ ORANGE CHK CC,2.52,0,1.25,1.2,5%,0,1.32,1.26,CHALK & REELS,CHALK & REELS,,12,,NO,CN,2509002000,76174470765,7.2,2.5,2.2,0.64,0.023,0,-,0,-,-,-,-,60076174470767,12,13.8,6.5,7.5,7.64,0.389,70076174470764,720,42,30,42,487.8,30.625,-,-
DWHT47079L,,ACTIVE,09/26/13,,DEWALT,HTS,1,DW 8OZ VIOLET CHK CC,3.9,0,1.95,1.84,5%,0,2.05,1.94,CHALK & REELS,CHALK & REELS,,12,,NO,CN,2509002000,76174470796,7.2,2.5,2.2,0.64,0.023,0,-,0,-,-,-,-,60076174470798,12,13.8,6.5,7.5,7.68,0.389,70076174470795,720,42,30,42,487.8,30.625,-,-
DWHT47098,,ACTIVE,09/25/13,,DEWALT,HTS,1,DW 100FT REPLACE CHK LN,4.6,0,2.3,2.2,5%,0,2.42,2.31,CHALK & REELS,CHALK & REELS,,24,,NO,VN,9017208080,76174470987,4,3,1.1,0.09,0.008,10076174470984,6,7.3,4.4,3.5,0.52,0.065,20076174470981,24,15.3,9.5,4.4,2.62,0.37,30076174470988,1872,42,30,50,195.48,36.458,-,-
DWHT47255L,,ACTIVE,09/25/13,,DEWALT,HTS,1,DW CAST ALUM RL W RED CHK CC,14.14,0,7.06,6.71,5%,0,7.42,7.05,CHALK & REELS,CHALK & REELS,,6,,NO,VN,9017208080,76174472554,8.9,6.8,2,0.98,0.07,0,-,0,-,-,-,-,20076174472558,6,15,8.4,9.9,5.86,0.722,30076174472555,240,42,30,44,262.24,32.083,-,-
DWHT47256,,ACTIVE,09/23/13,,DEWALT,HTS,1,DW MRKG CL 100FT DIECAST,12.32,0,6.16,5.86,5%,0,6.47,6.16,CHALK & REELS,CHALK & REELS,,6,,NO,VN,9017208080,76174472561,9,6.9,1.9,0.556,0.068,0,-,0,-,-,-,-,20076174472565,6,11,7.9,10.2,3.34,0.513,30076174472562,312,42,30,46,200.472,33.542,-,-
DWHT47257L,,ACTIVE,09/23/13,,DEWALT,HTS,1,DW COMPACT RL W BLUE CHK CC,13.38,0,6.68,6.34,5%,0,7.02,6.66,CHALK & REELS,CHALK & REELS,,6,,NO,VN,9017208080,76174472578,8.1,6.1,2,0.72,0.057,0,-,0,-,-,-,-,20076174472572,6,13.1,7.6,8.7,4.32,0.501,30076174472579,360,42,30,48,286.2,35,-,-
DWHT47309L,,ACTIVE,09/23/13,,DEWALT,HTS,1,1DW CAST ALUM RL W BLUE CHK CC,14.14,0,7.06,6.71,5%,0,7.42,7.05,CHALK & REELS,CHALK & REELS,,6,,NO,VN,9017208080,76174473094,9,6.9,2.1,0.95,0.075,0,-,0,-,-,-,-,20076174473098,6,15,8.4,9.6,5.7,0.7,30076174473095,240,42,30,43,255,31.354,-,-
DWHT47372,,ACTIVE,03/14/16,,DEWALT,HTS,1,DW 3-1 CHALK REEL,12.28,0,6.14,5.84,5%,0,6.45,6.14,CHALK & REELS,CHALK & REELS,,6,,NO,VN,9017208080,76174473728,8.9,6.6,2.5,0.503,0.085,0,-,0,-,-,-,-,20076174473722,6,14.4,7.8,10.2,3.02,0.663,30076174473729,240,42,30,46,147.72,33.542,-,-
DWHT47373L,,ACTIVE,03/22/16,,DEWALT,HTS,1,DW 3:1 CHALK REEL W/BLUE,16.68,0,8.34,7.92,5%,0,8.76,8.32,CHALK & REELS,CHALK & REELS,,6,,NO,VN,9017208080,76174473735,10.1,7,2.5,0.915,0.102,0,-,0,-,-,-,-,20076174473739,6,15.3,8.5,11.2,5.49,0.843,30076174473736,144,42,30,49,158.76,35.729,-,-
DWHT47374L,,ACTIVE,03/14/16,,DEWALT,HTS,1,DW 3-1 CHALK REEL W/RED,16.68,0,8.34,7.92,5%,0,8.76,8.32,CHALK & REELS,CHALK & REELS,,6,,NO,VN,9017208080,76174473742,10.2,7,2.5,0.916,0.103,0,-,0,-,-,-,-,20076174473746,6,15.1,8.5,11,5.5,0.817,30076174473743,144,42,30,49,158.904,35.729,-,-
DWHT51048,,ACTIVE,04/08/15,,DEWALT,HTS,1,DWT 16OZ 1PC STEEL RIP CLAW HAMMER,34.1,0,17.04,16.19,5%,0,17.9,17,ONE PIECE STEEL HAMMER,ONE PIECE STEEL,,2,,NO,TW,8205203000,76174510485,13.2,4.9,1.3,1.765,0.049,0,-,0,-,-,-,-,20076174510489,2,13.7,5.4,3.4,3.54,0.146,30076174510486,336,42,30,45,620.04,32.813,-,-
DWHT51054,,ACTIVE,11/10/14,,DEWALT,HTS,1,DWT 20OZ 1PC STEEL RIP CLAW HAMMER,37.38,0,18.68,17.75,5%,0,19.62,18.64,ONE PIECE STEEL HAMMER,ONE PIECE STEEL,,2,,NO,TW,8205203000,76174510546,14,5.4,1.5,2.06,0.066,0,-,0,-,-,-,-,20076174510540,2,14.3,5.8,3.4,4.12,0.163,30076174510547,336,42,30,44,719.16,32.083,-,-
DWHT51064,,ACTIVE,06/16/15,,DEWALT,HTS,1,DEWALT 22OZ 1PC STEEL CF HAMMER,40.78,0,20.39,19.37,5%,0,21.41,20.34,ONE PIECE STEEL HAMMER,ONE PIECE STEEL,,2,,NO,TW,8205203000,76174510645,15.8,5.6,1.5,2.355,0.077,0,-,0,-,-,-,-,20076174510649,2,16.3,6.1,3.4,4.71,0.196,30076174510646,242,42,30,42,596.91,30.625,-,-
DWHT51135X,,ACTIVE,10/14/13,,DEWALT,HTS,1,12 OZ MIG WELD HAMMER W/SEC CLIP,61.78,0,30.88,29.34,5%,0,32.43,30.81,ONE PIECE STEEL HAMMER,ONE PIECE STEEL,,2,,NO,MX,8205203000,76174511352,14.3,5.7,1.5,1.87,0.071,0,-,0,-,-,-,-,40076174511350,2,15.1,6.5,3.4,3.73,0.193,50076174511357,288,42,30,45,565.56,32.813,-,-
DWHT51138X,,ACTIVE,10/14/13,,DEWALT,HTS,1,14OZ MIG WELD HAMMER W/SEC CLIP,80.14,0,40.06,38.05,5%,0,42.07,39.96,ONE PIECE STEEL HAMMER,ONE PIECE STEEL,,2,,NO,MX,8205203000,76174511383,16.5,5.91,1.5,2.2,0.085,0,-,0,-,-,-,-,40076174511381,2,17,6.8,3.4,4.4,0.227,50076174511388,240,42,30,44,555,32.083,-,-
DWHT51366,,ACTIVE,04/10/17,HCUA525JP,DEWALT,HTS,1,DEWALT DEMO HAMMER,42.54,0,21.26,20.2,5%,0,22.33,21.22,ONE PIECE STEEL HAMMER,ONE PIECE STEEL,,2,,NO,TW,8205203000,76174513660,17,5.7,1.6,2.605,0.09,0,-,0,-,-,-,-,20076174513664,2,18.2,6.2,3.6,5.21,0.235,30076174513661,192,42,30,48,527.16,35,-,-
DWHT55051,,ACTIVE,05/02/16,,DEWALT,HTS,1,60-IN FORMLIFTER,131.84,0,65.92,62.61,5%,0,69.22,65.75,PRY BARS,WRECKING BARS,,1,,NO,MX,8205593010,76174550511,61.5,6.7,5.3,22.54,1.264,0,-,0,-,-,-,-,-,-,-,-,-,-,-,30076174803113,42,42,70,42,996.68,71.458,-,-
DWHT55129,,ACTIVE,06/02/11,,DEWALT,HTS,1,DW PRYB WRECK 24IN,19.94,0,9.97,9.48,5%,0,10.47,9.96,PRY BARS,WRECKING BARS,,4,,NO,MX,8205593010,76174551297,24,3.9,2,4.485,0.108,0,-,0,-,-,-,-,20076174551291,4,26.6,7,2.9,17.94,0.312,30076174551298,240,42,30,35,1104.6,25.521,-,-
DWHT55131,,ACTIVE,06/02/11,,DEWALT,HTS,1,DW PRYB WRECK 36IN,24.06,0,12.02,11.42,5%,0,12.63,12,PRY BARS,WRECKING BARS,,4,,NO,MX,8205593010,76174551310,36,2,4.3,6.58,0.179,0,-,0,-,-,-,-,20076174551314,4,38.4,7.5,2.4,26.3,0.4,30076174551311,160,42,30,32,1079.8,23.333,-,-
DWHT55132,,ACTIVE,06/02/11,,DEWALT,HTS,1,DW PRYB WRECK 42IN,26.12,0,13.05,12.4,5%,0,13.71,13.03,PRY BARS,WRECKING BARS,,4,,NO,MX,8205593010,76174551327,42,4.4,2,7.67,0.214,0,-,0,-,-,-,-,20076174551321,4,44.8,6.9,2.6,30.68,0.465,30076174551328,160,42,30,32,1254.2,23.333,-,-
DWHT55148,,ACTIVE,08/08/16,,DEWALT,HTS,1,DEWALT 69IN DIGGING BAR,87.26,0,43.62,41.44,5%,0,45.81,43.52,PRY BARS,WRECKING BARS,,2,,NO,MX,8205593080,76174551488,70.8,3,3.2,17.82,0.393,0,-,0,-,-,-,-,-,-,-,-,-,-,-,30076174551489,104,40,71,29,1918.72,47.662,-,-
DWHT55518,,ACTIVE,06/02/11,,DEWALT,HTS,1,DW PRYBAR 13IN FLAT,16.72,0,8.36,7.94,5%,0,8.78,8.34,PRY BARS,WRECKING BARS,,4,,NO,MX,8205593010,76174555189,13,2.8,2.5,1.37,0.053,10076174555186,4,13.7,4.5,2.9,5.49,0.103,20076174555183,16,14,6.4,9.7,22.54,0.503,30076174555180,960,42,30,44,1342.2,32.083,-,-
DWHT55524,,ACTIVE,05/23/12,,DEWALT,HTS,1,"DW PRYB CD 10"" CLAW W/DIMPLER",20.4,0,10.2,9.68,5%,0,10.71,10.17,PRY BARS,CLAW BARS,,2,,NO,TW,8205593010,76174555240,11.6,2.9,1.5,0.89,0.029,10076174555247,2,12.6,3.3,2.7,1.78,0.065,20076174555244,6,12.9,8.4,4.3,5.71,0.27,30076174555241,720,42,30,43.9,667.8,32.01,-,-
DWHT55528,,ACTIVE,06/02/11,,DEWALT,HTS,1,DW PRYBARY 21IN FLAT,20.02,0,10,9.51,5%,0,10.51,9.99,PRY BARS,WRECKING BARS,,4,,NO,MX,8205593010,76174555288,21,3.5,2.4,2.32,0.102,0,-,0,-,-,-,-,20076174555282,4,22.2,5.9,2.7,9.29,0.205,30076174555289,448,42,30,42,1066.36,30.625,-,-
DWHT55529,,ACTIVE,05/23/12,,DEWALT,HTS,1,"DW PRYB CD 10"" MOLDING BAR",20.18,0,10.08,9.59,5%,0,10.59,10.07,PRY BARS,WRECKING BARS,,2,,NO,TW,8205593010,76174555295,11.9,2.9,1.2,0.995,0.024,10076174555292,2,12.4,3.4,2.2,1.99,0.054,20076174555299,6,12.7,8.1,4.1,6.57,0.244,40076174555293,726,42,30,47.5,749.37,34.635,-,-
DWHT56027,,ACTIVE,09/29/17,,DEWALT,HTS,1,6LB SLEDGE HAMMER,71.08,0,35.54,33.76,5%,0,37.32,35.45,FIBER GLASS GRIP HAMMER,FIBER GLASS GRIP,,2,,NO,VN,8205206000,76174560275,35,6.1,2.4,9.325,0.297,0,-,0,-,-,-,-,20076174560279,2,41,8,3.3,18.65,0.626,30076174560276,72,42,30,36,698.4,26.25,-,-
DWHT56028,,ACTIVE,09/11/17,,DEWALT,HTS,1,8LB SLEDGE HAMMER,77.7,0,38.84,36.9,5%,0,40.79,38.75,FIBER GLASS GRIP HAMMER,FIBER GLASS GRIP,,2,,NO,VN,8205206000,76174560282,35,3.8,2.6,11.26,0.2,0,-,0,-,-,-,-,20076174560286,2,40.2,8,3.6,22.52,0.67,30076174560283,80,42,30,35,927.8,25.521,-,-
DWHT56029,,ACTIVE,10/11/17,,DEWALT,HTS,1,10LB SLEDGE HAMMER,84.84,0,42.41,40.28,5%,0,44.54,42.3,FIBER GLASS GRIP HAMMER,FIBER GLASS GRIP,,2,,NO,VN,8205206000,76174560299,35.4,7,2.9,13.72,0.416,0,-,0,-,-,-,-,20076174560293,2,41.5,8.5,3.6,37.44,0.735,30076174560290,54,42,30,38,767.88,27.708,-,-
